symbol,fractionable
SYE,True
PANA.U,False
YMLI,False
MUH,False
AGGE,False
699CVR015,False
192CVR017,False
DMYT.U,False
PBCT,True
ALLY.PRA,False
APR,True
CCH.U,False
DTO,False
BZM,False
521RGT027,False
FST.U,False
TSIAU,False
CUBI.PRD,False
LFACU,False
CMFNL,False
DVOP,False
MACUU,False
PSDO,False
CSLT,False
GRA,False
JOYY,True
SYNC,False
CHEP,False
DEMG,False
DNK,False
TCACU,False
DYLS,False
THRO,False
NBACU,False
CMIIU,False
DCHF,False
BOCH,False
092ESC045,False
ATAC.U,False
BRPM,False
VIDG,False
AXAC.U,False
SINV,False
FPAC.U,False
SHLL.U,False
JCAP,False
CFXA,False
JDIV,False
ATSPU,False
AWTM,True
CORE,False
TOTAU,False
PACQ,False
GHIV,False
SITC.PRK,False
CALQU,False
TKKSU,False
FCBP,False
804CVR017,False
CPTAL,False
NFINU,False
SCIX,False
RWVG,True
AGT,False
WTREP,False
NCB,False
KCAC.U,False
XLUY,False
CCXX.U,False
MTGE,False
INSUU,False
MLPZ,False
VPCC.U,False
DEUR,False
ENR.PRA,False
TISUQ,False
VNO.PRK,False
ADRD,False
MACQU,False
ESBK,False
ACTDU,False
501RGT013,False
CBMG,False
MLNT,False
GMLP,False
JPGE,False
ALGRU,False
JDD,False
DGNR.U,False
TACA,False
PSTH,True
ERUS,True
DIVY,False
UZC,False
OFSSI,False
INFO,True
MFT,False
NEWTI,False
IVR.PRA,False
WBAL,False
MIK,False
WWOW,False
ACKIU,False
GARS,False
HMHC,True
LMLB,False
HUSE,False
032CVR029,False
CLAQU,False
OXFD,False
ARD,False
VER.PRF,False
OTRAU,False
ACIC.U,False
SCAP,False
EPAY,True
AGN,False
ARTX,False
CCX.U,False
IAC,False
SEMG,False
SGAMU,False
MGP,True
AGO.PRF,False
LOACU,False
VSPRU,False
ACTTU,False
TCO.PRJ,False
ETAC,True
EIDX,False
OBAS,False
REML,False
MFSF,False
SCE.PRB,False
LOAK.U,False
MTT,False
989WTS037,False
CAI.PRA,False
UGBP,False
ICON,False
NUM,False
SRE.PRA,False
IIAC.U,False
CTV,False
TLDH,False
GDMA,False
SAQNU,False
GBUY,False
SVBI,False
RLH,False
TFLT,False
GCP,True
NFC,False
GUT.RT,False
OCSI,False
NUVO,False
VMM,False
ECA,False
KURIU,False
MMV,False
WPF.U,False
QRTBV,False
SMTX,False
EUCG,False
AONE.U,False
ALTS,False
HCAPZ,False
HHHHU,False
BCSF.RT,False
ICBK,False
SGLY,False
REXR.PRA,False
NTRP,False
GSKY,True
AOIL,False
CXP,False
FIT,False
DFVS,True
BVAL,False
FLYE,False
AUTO,False
XVZ,True
RISE,False
CERN,True
497CVR027,False
CTRU,False
AVDR,False
DL,False
INF,False
ROAN,False
IPLDP,False
HRC,True
IBHA,False
816212112,False
GFNSL,False
FTSI,False
GNMK,False
013CVR022,False
DDBI,False
KSMTU,False
SCIN,False
750CVR029,False
TST,False
339CVR011,False
AHPA_DELISTED,False
VRTU,False
GARD,False
SBBP,False
CBD.WI,False
STNLU,False
LILAR,False
CHAQ.U,False
FTV.WI,False
M53RGT011,False
FHN.PRA,False
WORK,True
DFPHU,False
PSA.PRB,False
QRTAV,False
SVOKU,False
016CVR029,False
TBRGU,False
MAMS,False
BEL,False
INAU,False
CZZ,False
PQSV,True
SPFR.U,False
URR,False
641ESC017,False
DHCP,False
H024400,False
SNMX,False
PPX,False
SUBZ,True
RILYI,False
FTOCU,False
IBMI,False
PTXTQ,False
GBLO,False
CMLTU,False
SHNY,False
G2071T109,False
817CVR038,False
EXFO,False
UROV,False
SMM,False
EZT,False
TYNS,False
DTYS,False
DBDRU,False
CVRS,False
ARYBU,False
384CNT069,False
DGSE,False
BRPAR,False
AYR,False
ESND,False
BTYS,False
SG,False
808CNT018,False
DNKN,False
MOTNU,False
UHN,False
ATHN,False
RESN,True
OCLR_DELISTED,False
FFKT,False
GLDW,False
REEM_DELISTED,False
WBIH,False
JPBI,False
CNY,False
EVJ,False
BLMT,False
SPA,False
WREI,False
CHSP,False
FSAC_DELISTED,False
BSCI,False
ADS.WI,False
GLF_DELISTED,False
ONS_DELISTED,False
HONR,False
SC,True
EASI,False
RTPYU,False
B009988_DELISTED,False
CHPM,False
OPESU,False
DQML,False
ESL,False
OCIP,False
VCRA,True
CCA,False
PKD_DELISTED,False
CECO,False
PFNX,False
PDLB,False
KS_DELISTED,False
WMGI,False
ARMO,False
464ESC045,False
JMBA,False
P,False
ORIG_DELISTED,False
ATTU,False
OFG.PRA,False
MCACR,False
KKR.PRA,False
VEI,False
ANAT,True
767CVR020,False
IDTI,False
VETS,False
HYAC_DELISTED,False
TGP,False
ONDR,False
JPN,False
RALS,False
SHPG,False
HECCU,False
HCCHU,False
DEWJ,False
IHYD,False
HHRSW,False
IBDL,False
FSKR,False
TDI,False
JWS.U,False
VTA,False
RARX,False
FHK,False
RBAC,True
ZHOK,True
SVACU,False
NTX,False
RCP,False
BREW,False
IACB.U,False
OVOL,False
PRXG,False
TIBRU,False
OMOM,False
NIHD,False
MCMJU,False
LBJ,True
MYC,False
GLV.RT,False
STFC,True
SIMA,False
TAPR,False
INSW.PRA,False
IMVTU,False
MJO,True
CEFL,False
BKEPP,False
C.PRS,False
GBLL,False
FEAC.U,False
STPC.U,False
FAUS,False
SWBIV,False
RIV.RT,False
GOBI,False
DELL.WI,False
IDY,False
AMJL,False
LACK,False
RDBX,False
RVACU,False
FTACU,False
GMZ,False
GMIIU,False
HGI,False
GLSPU,False
ASPCU,False
POPE,False
HFXE,False
EUMF,False
THBRU,False
SWIN,False
399RGT018,False
EVLVU,False
PNNTG,False
SRF,False
OILU,False
ANDAR,False
399RGT026,False
UCI,False
BID,False
FNGZ,False
AXJV,False
GG,False
GHVIU,False
W009902_DELISTED,False
EUXL,False
HMSY,False
CLAQR,False
POLY,True
BDX.WI,False
JONE,False
CBTG,False
MZOR_DELISTED,False
VAM,False
NBL,False
301ESC067,False
UDBI,False
PXR,False
515CVR017,False
MXDE,False
IPFF,False
ESXB,False
FSRVU,False
HBK,False
BEER,False
15942R133,False
HEMV,False
VISN,False
BPL,False
AVX,False
CBM,False
682CVR055,False
JHDG,False
G2007L147,False
FOMX,False
SNX.WI,False
HGSD,False
COHR,True
WLH,False
ZIONN,True
IBDC,False
AXU,False
UAUD,False
VPOP,False
BIOS,False
HABT,False
MENV,False
DWAQ,False
USAK,False
BLUWU,False
ISOS.U,False
MLPY,True
PTLA,False
BKEP,False
FBSS,False
SAMA,False
PLC,False
768BAS071,False
GFNSZ,False
RMGBU,False
361CVR012,False
LGCYQ,False
PCI,False
TTTN,False
CORV,False
AKCA,False
HIX.RT,False
292STK019,False
GPCOR,False
TRNE.U,False
PSACU,False
GRX.PRACL,False
IPHS,False
DLPH,False
OFG.PRD,False
DOVA,False
CIT.PRB,False
DCRCU,False
CATM,False
MYND,False
DUKH,True
CLMA,False
SJIU,False
RWUI,False
NEWA,False
USHG,False
VTRN,False
MCFE,True
HECO,False
RWW,False
EMPW.U,False
FFEU,False
KOL,False
TWCTU,False
OPP.RT,False
GLIBA,False
CDK,True
WSG,False
LSXMR,False
CAP.U,False
ACP.RT,False
MACQ,False
453NSP056,False
FCRZ,False
IBDH_DELISTED,False
MOBL,False
GGGVR,False
FTEO,False
ZDVSV,False
ATCO.PRG,False
MXDU,False
CARO,False
ISLE,False
KDMN,False
DAUD,False
PUK.PRA,False
ARTA,True
TPCO,False
003CVR016,False
LWACU,False
QELLU,False
RAACU,False
EXIV,False
CETV,False
BSJL,True
HDLV,False
EVY,False
PBB,False
BSCL,False
FCRW,False
JMIN,False
EVIX,False
AXJL,False
JHD,False
NORW,False
VINCU,False
GWPH,False
NRGZ,False
FIYY,False
TAO,False
IHC,False
478ESC056,False
ALIN.PRE,False
RMG.U,False
ZJPN,True
CMD,False
LN,False
GWR,False
CDOR,False
HACW,False
UGCE,False
STAY,False
TLRA,False
BMTC,False
TRCB,False
TSC,True
EMAG,True
XONE,False
MSUTF,False
ASB.PRC,False
XPOA,True
GIGGU,False
ISLEU,False
BEP.WI,False
NGHCZ,False
BLUEV,False
PRMW,False
GGPIU,False
RWIU,False
DM,False
532CNT029,False
SYNT,False
BSWN,False
TGE,False
OFSSL,False
CPL,False
SLGCW,False
PRVL,False
LOACR,False
GOAC.U,False
SMHD,False
SREV,False
FMAC.U,False
ADF.U,False
067BAS012,False
BPMP,True
BKK,False
FRSH,False
HWCC,False
CBS.A,False
MLTI,False
GPAQ,False
QXGG_DELISTED,False
GAINL,False
PBC,False
SIXD,False
044991602,False
CNP.PRB,False
FTAC,False
BIGY,False
WARR.U,False
PRIF.PRB,False
CEZ,False
FEUL,True
ENBL,False
BVSN,False
CTEK,False
ACTCU,False
FAII.U,False
LBPS,False
VQT,False
358RGT017,False
HHH,False
PS,False
AKP,False
YAC.U,False
NYNY,False
GLAQU,False
VCVCU,False
KYE,False
BZF,False
ARYAU,False
MSF,False
E018385,False
USG,False
DIVA,False
RRD,True
ATH,True
FBM,False
883CVR045,False
CFIIU,False
685CVR011,False
DVMT,False
FTIVU,False
ZAGG,False
185CNT011,False
PACQU,False
RORE,False
482CVR024,False
VICL,False
BKS,False
EGLTQ,False
AMTBB,False
PSXP,True
BSA,False
SBBX,False
SVSVU,False
TERP,False
ahpaw,False
EQLT,False
WFC.PRX,False
DCOM,False
BBL,True
COMG,False
BPOPN,False
OPINI,False
AMH.PRE,False
JIH.U,False
JCAP.PRB,False
PTVCB,False
KCAC.U,False
PFPT,True
536ESC023,False
ALSK,False
EDTXU,False
GGT.RT,False
OMN,False
559CVR022,False
BDSI,True
REDV,False
481CVR017,False
GLOG,False
ALXN,True
SRE.PRB,False
087CNT010,False
PRIF.PRA,False
BSTC,False
AMRB,False
DUAL,False
IR,False
GOAC,True
DWIN.U,False
384CVR015,False
AUSE,False
RVEN,False
SHOS,False
SIZ,False
FST,True
LEAF,False
640CVR031,False
SPYB,False
XON,False
MZA,False
B042000,False
HPJ,False
MINI,False
HMG,False
339RGT029,False
MDSO,False
DFNS.U,False
HQCL,False
UMH.PRB,False
604CVR027,False
CHWAU,False
ISCA,False
WFC.PRW,False
CMDT,False
EMBKW,False
DVYL,False
CFCC,False
RBUS,False
TWAR,False
MLPG,False
UEUR,False
BMRG.U,False
KSU.PR,False
GLADD,False
LMRK,False
AFC,True
OFSSZ,False
NBACR,False
OHRP,False
TECD,False
PSY,True
UJPY,False
DCT,False
CFFAU,False
YGRN,False
LANDP,False
KMM,False
ZGBEF,False
IMFC_DELISTED,False
989CVR022,False
RUHN,False
NMCI,False
WALA,True
699CVR031,False
GPIC,False
WEB,False
CPLG,True
NGCAU,False
LCAHU_DELISTED,False
ULTI,False
VEAC_DELISTED,False
SODA_DELISTED,False
604CVR035,False
VESH,False
KEYW,False
032CVR011,False
SCIJ,False
DJCI,False
GFY,False
WRLSU,False
FOE,True
CYDX,False
FTSV,False
WGLD,False
ATLAF,False
TUFN,True
Y11RGT027,False
RWED,False
RPAI,False
PMBC,False
GRX.PRB,False
LUB,False
CMO.PRE,False
XLRN,True
NFO,False
ASFI,False
MOM,False
206CVR011,False
CPSO,False
FNJN,False
ASRVP,False
ISG.CL,False
CASM,False
AVDG,False
BCACU,False
CNLFF,False
AT,False
AHICF,False
ENVIU,False
FCE.A_DELISTED,False
UBC,False
EMBU,False
RHDM,False
TCHF,False
STNL,False
PRSS,False
SIR,False
ENLK,False
BSCK,False
92859L102,False
SGYPQ,False
FIV,False
CROP,False
WAAS,False
KNAB,False
OAC.U,False
EAE,False
HHHHR,False
SRRA,False
TCF,False
ACBI,True
EHC.WI,False
MFCB,False
VSLR,False
SFHY,True
MNDT,True
CLGX,False
GFED,False
PVTL,False
CCSB,False
JMP,False
CPAI,False
KRA,True
BRACU,False
LXFT,False
ARRY,False
TVIZ,False
EFII,False
BRPMU,False
FJTCF,False
IMMU,False
SF.PRA,False
EDOM,False
NUAN,True
ABCD_DELISTED,False
SOIL,False
LKM,False
FNBG,False
TRCO,False
294ESC017,False
DMAQU,False
CNSF,False
ITUS,False
SEP_DELISTED,False
CTWS,False
BNGOU,False
684CVR012,False
JNP,False
OVLC,False
42968f108,False
T021735,False
BIKR,False
452CVR012,False
PAF,False
KED,False
TPIV,False
S019582,False
SKIS,False
IMI,False
256992421,False
868CVR010,False
ARII_DELISTED,False
QEP,False
DWDP,False
SEGR,False
BFL,False
ESIO,False
MSP,False
701081408,False
BKCH,False
KLXI,False
NRCG,False
GNBC,False
UQM,False
HFXJ,False
RICOU,False
494ESC015,False
K002679,False
AMGP,False
737CVR019,False
FHY,False
SEND,False
ACLL,False
KIND,False
DYHG,True
CAVM,False
CSS,False
SMMCU,False
ILG,False
BHBK,False
EIP,False
SILJ,False
CRAY,False
CHPMU,False
XRM,False
ICAN,False
LPNT_DELISTED,False
PF,False
EIA,False
CA_DELISTED,False
EVHC,False
NXEOU,False
NBD_DELISTED,False
EMCI,False
DSSI,False
FXS,False
PTIE,False
RLM,False
OBCI,False
PPD,True
FSLF,False
WBID,False
243CVR016,False
CBB,False
301ESC0A8,False
EXPCU,False
TMTSU,False
SBEAU,False
AIV.WI,False
XTH,False
INDF,False
PFBI,False
CMTA,False
MB,False
ALGR,False
APHA,True
ESGW,False
CHFW.U,False
CXO,True
VRRM_DELISTED,False
ASPL.U,False
MGLN,False
MAACU,False
SWP,False
RWDC,False
EVUS,False
ACND.U,False
RYZZ,False
ECOL,True
MSLXP,False
VFIN,False
GRNVU,False
PNTR,False
ASPI,False
DEZU,False
NEED,False
ZGNX,True
MRK.WI,False
ASV,False
CVA,False
HTOCF,False
RAVN,False
JPEU,False
ARNA,True
750CVR011,False
AMAG,False
QTNA,False
SHSP,False
UWN,False
TACE,False
PERY,False
BOWXU,False
SOLY,False
LM,False
CQH,False
INTX,False
ASCMQ,False
V010203,False
OGSZS,False
IEFN,False
SONC_DELISTED,False
LEAP,True
N014776_DELISTED,False
BLH,False
GUT.PRA,False
CEFZ,False
K442505,False
QVM,False
VMIN,False
JFKKR,False
KPSHF,False
BYDIF,False
LYXSF,False
RCZRF,False
DDE,False
JUNS,False
693ESC030,False
CTB,False
KL,True
DTUL,False
CELG,False
RLJE,False
TETF,False
ORM,False
TFIV,False
GSRCF,False
NCHVF,False
CVTNF,False
RYOTF,False
ONBPF,False
OIDN,False
VSL,False
FCGN,False
ENIGF,False
218ESC010,False
WRRI,False
MCRN,False
SPOM,False
DMEHF,False
CKMTF,False
GROLF,False
SUVZ,False
HZEN,False
EMOR,False
UNNTF,False
PTGCF,False
WMCR,False
AROZF,False
NPRTF,False
CNBN,False
NESW,False
CALIQ,False
SFSA,False
XSNX,False
MYRPF,False
MXAAF,False
QGLHF,False
PREHU,False
MGLQF,False
RTW_DELISTED,False
SEEMF,False
TVTOF,False
VVDB,False
CRQZF,False
SDOSF,False
TPPSS,False
RNSBF,False
PFGBQ,False
CBOF,False
DXPPY,False
GRYRF,False
CSAIF,False
NIUWF,False
MDNXF,False
STHI,False
ACMMY,False
UQAIF,False
CJBEF,False
VCTM,False
EMYB,False
BRTHY,False
IXBOF,False
AUCTF,False
BRCKF,False
GBTT,False
GCHK,False
KYORF,False
EVTNF,False
MHGTU,False
THGPF,False
PCBB,False
HSKCF,False
KELN,False
AMFAF,False
COKAF,False
TKHIF,False
ROHCF,False
VTMB,False
MSMCF,False
WYDE,False
COGV,False
MLQD,False
TBTEF,False
MSGN,False
IMRTF,False
LION,False
MSACU,False
ISCXF,False
TAT,False
SRCI,False
MACU,False
GL.PRC,False
C016626,False
XPO.WI,False
CHKE,False
TIG,False
09175M606,False
464ESC0E3,False
MAWAF,False
GLLHF,False
91914N301,False
TBURF,False
EQD,True
IBDK,False
ATIS,False
67058h102,False
ANDX,False
EUMV,False
EDTX_DELISTED,False
GLACU,False
BERN,False
HBTC,False
SYG,True
ASPR,False
RXII,False
NSBK,False
LNPLF,False
EENR,False
PHIKQ,False
VG,True
GDBYF,False
DNB,False
NCDZF,False
JAKP,False
DSUM,False
DTRM,False
EJVDF,False
UREQF,False
ASTVF,False
HRNBF,False
BITMF,False
DSHHF,False
JAZTF,False
KRBRF,False
DTREF,False
FLDI,False
ZCOM,False
ATRTF,False
RNHUF,False
SNKEF,False
TPCAF,False
TPWRF,False
MSSEL,False
AHPAU_DELISTED,False
MGTI,False
CDAB,False
JMHSF,False
DYNC_DELISTED,False
SLNTY,False
ADOB,False
GCEC,False
QXTR,False
MCHT,False
ESYYF,False
BICEY,False
PPBRF,False
VRCDF,False
RWCI,False
WSEWF,False
VVESF,False
SMAYF,False
TNTSF,False
DMCHY,False
PDSNF,False
FSNGF,False
829ESC011,False
RUNI,False
SBGOF,False
SSHT,False
IRLTY,False
RDVA,False
LFHIF,False
REAHS,False
HRKKF,False
HPURF,False
AMAZ,False
TGRF,False
MMETF,False
HAGN,False
CMLLF,False
RNKEU,False
MGPPF,False
APMOF,False
MCZAF,False
CORC,False
SUGBY,False
ADYIF,False
MLHC,False
RIVT,False
VSIOF,False
KIDBQ,False
ANVMF,False
GCSSF,False
RBII,False
GNXPF,False
MRIIF,False
DRDNF,False
COCM,False
TNSMF,False
ORNC,False
AMROF,False
USBFU,False
ILIM,False
TKPTF,False
IKTO,False
PLWN,False
PMOZ,False
VTTH,False
HPGSF,False
ONSTF,False
KMRCF,False
FEDOF,False
AKORF,False
ABYB,False
RNGUF,False
SFIV,False
PBHDF,False
SOTHF,False
OILX,False
EVP,False
MBTF,False
QMJ,True
MVC,False
AGGP,False
CTACU_DELISTED,False
CTRL,False
INB,False
FNCF,False
GDXX,False
NWHM,False
WBIR,False
KERX_DELISTED,False
IFBH,False
ENFAU,False
SCAC,False
VSI,False
ULBR,False
26885b100,False
FLOL,False
CWAY,False
BMS,False
ADMS,False
SEYMF,False
DDDA,False
GMZP,False
EITWY,False
UBUH,False
SAEOF,False
LVJIF,False
SHMUY,False
AILIH,False
SRACU,False
R002986,False
IBTA,False
IEMD_DELISTED,False
GGP,False
MIW,False
ORBK,False
UTLF,False
TSNDF,False
VYTPF,False
IVSBF,False
ISOUF,False
PXYN,False
HGPI,False
AKOM,False
RAREF,False
KLSVF,False
PLSAY,False
MDICF,False
VCCTF,False
TVETF,False
NDXRF,False
QUBSF,False
RHT,False
FBGBY,False
FNMAO,False
CIIX,False
RSHTF,False
MDBKY,False
ACIRF,False
RSCES,False
AQFD,False
XMX,False
LRDJF,False
GDDN,False
TRNGF,False
MRMEF,False
GFCI,False
PLFX,False
AMNP,False
NLPXF,False
APB,False
GGBL,False
VMAX,False
TRDF,False
TEGS,False
TCF,False
ELLI,False
VTAQU,False
DLBR,False
VIHAU,False
KOR,False
CIC_DELISTED,False
WPX,False
NOVSU,False
DRUA,True
PLND,False
BKJ,False
PAGG,False
HKRSQ,False
254ESC015,False
MLPS,False
VLP,False
STLR,False
DATA,False
BUDX,False
ERGF,False
KST,False
ENY,False
F017956,False
XINA,False
CEXE,False
D012219,False
COL_DELISTED,False
BRAC_DELISTED,False
CLNS,False
GHDX,False
FIELF,False
ODYY,False
RCGCF,False
SPCO,False
MWTCF,False
RHNO,False
EQWS,False
TIGE,False
FCACU,False
CY,False
ATSPT,False
PTACU,False
DENI,False
CHHQF,False
SQNNY,False
BIQIF,False
PNLT,False
CVLLY,False
CLAD,False
EAPBF,False
MXCLF,False
CINV,False
SAUNF,False
RSAU,False
TSGTF,False
ANDD,False
CRJTF,False
MVAC,False
BMTM,False
FRXX,False
SMKUY,False
VGIPF,False
MDDNF,False
NLRCF,False
NWBO,False
ISXVF,False
UBSFF,False
SIOLY,False
GTGP,False
EGDW,False
ZCBD,False
EDINF,False
CNGKY,False
PRMRF,False
INDMF,False
PRSEY,False
SPHNF,False
CETHF,False
HCRSQ,False
NROM,False
FESTF,False
BPCP,False
COTR,False
POFCF,False
OZSC,False
ZSHOF,False
LGDTF,False
BAFYY,False
RXRLF,False
MDDVF,False
KWPCF,False
ASFH,False
RMGGY,False
SILFF,False
VODAF,False
TAHEF,False
CFXFF,False
NOVKY,False
HPTN,False
PUBC,False
EPRSQ,False
MFLPF,False
KPCCF,False
CPMV,False
ZPHRF,False
78500B403,False
SOFT,False
SZEVF,False
ITFS,False
TKIAF,False
KANVF,False
RSSTS,False
TBBA,False
CBIXF,False
BZQIY,False
LNNGF,False
RHCGF,False
CRRYY,False
EVVRF,False
BDRJF,False
CCOEY,False
NOEJF,False
WNAVF,False
SURDF,False
ACPS,False
GCYO,False
GRZZP,False
BTGGF,False
NGXXF,False
NXYAF,False
NVZMF,False
HMBL,False
XSFDF,False
HEEVF,False
DCMDF,False
KEYCF,False
IHOLF,False
GDNEY,False
TEVJF,False
TRITF,False
OSSIF,False
CHMX,False
QATAF,False
CPPKF,False
JRHIF,False
XIORF,False
BGMD,False
FBVI,False
PPLFY,False
SSTVF,False
IHREF,False
SCTBY,False
WKAPF,False
GMFL,False
VKGRF,False
TLTZF,False
PKTBF,False
AARXF,False
LILAB,False
RBMGS,False
MDTWF,False
LEGX,False
AILIO,False
RADLY,False
SPIWF,False
ACNI,False
RSNHF,False
DUUO,False
URHG,False
AGSVF,False
TKAEF,False
ISPFF,False
BTAM,False
ILDO,False
SUOXF,False
NSHMF,False
PRKR,False
PIQLF,False
SLEGF,False
UCMDF,False
BILRF,False
AAMAF,False
DSTTF,False
BITTF,False
DAFL,False
LMGDF,False
NCERF,False
NORNQ,False
JPUHF,False
SGLMF,False
CAHI,False
ASCBQ,False
VHLGF,False
RBRGS,False
CGXEF,False
CBLNF,False
MTNX,False
HBTSF,False
TPPM,False
ORPB,False
SMGLF,False
CLZNF,False
BOEUF,False
MMTV,False
LNTQF,False
WBZB,False
DUNIY,False
OGSWS,False
GTTL,False
KMDHF,False
RGSG,False
UMEWF,False
GOMRF,False
MRHLF,False
SLMFF,False
BDGY,False
NATKY,False
CDFT,False
THDS,False
CASXF,False
GZITF,False
QNCCF,False
PRKI,False
ERIAF,False
GEOR,False
ARRXF,False
GIGNY,False
BUHPF,False
TXEMF,False
GUYGF,False
ORPOF,False
TCPTF,False
JROOF,False
MRZLF,False
BHAC,False
ATRFF,False
893ESC020,False
NPTVF,False
IRSMF,False
KSOJF,False
MLORF,False
BMJJF,False
CTBK,False
UBIHF,False
KLBIF,False
BSEFY,False
MBUMF,False
LLQD,False
67021W202,False
KAAC,False
V005840,False
BNCL,False
W004759,False
CCT_DELISTED,False
NWY_DELISTED,False
009CVR036,False
C032597,False
PPLC,False
CJ,False
QCP,False
ATOKF,False
CHFN,False
TPGH_DELISTED,False
DNO,False
BUZ,False
DDMXU_DELISTED,False
P027445,False
VEACU,False
OAK,False
ALOG,False
SINA,False
NXTM,False
FRTA,True
VIIZ,False
UBN,False
TISA,False
NYH,False
NVLNF,False
REN,False
ARLZQ,False
CBLK,False
EIO,False
WSCI,False
DDOC,False
384CNT051,False
ONTL,False
CVRR,False
XGTI,False
EGN_DELISTED,False
OPB,False
BWL.A,False
TIF,True
NAP_DELISTED,False
WBIC,False
MXWL,False
PCMI,False
PHIIQ,False
MBFI,False
NTRI,False
750RGT011,False
AABA,False
DBUK,False
BWMCU_DELISTED,False
B002455,False
CRHM,False
PUW,False
EEP,False
VACQU,False
029CNT011,False
368CVR015,False
EDBI,False
HOLUU,False
GLLBF,False
PDRB,False
TRK,False
ARMT,False
UNTOF,False
ITDN,False
ANAV,False
HEXMF,False
AMSGF,False
USBK,False
MIBK,False
EGDUF,False
AHGHF,False
TNTRQ,False
RSSES,False
LSLGF,False
TGRP,False
URKIF,False
JMVYU,False
THRTF,False
096CVR048,False
TRKUF,False
262CNT033,False
INXN,False
VOSOU,False
PMPT,False
SFS,False
FVL,False
BSJI,False
FALHF,False
497CVR019,False
LCA_DELISTED,False
CIT,True
FLFF,False
RWSL,False
CAHCU,False
APF,False
TWLVU_DELISTED,False
MEET,False
EEQ,False
ADSW,False
438CVR029,False
ORSNU,False
RST,False
MITL_DELISTED,False
OMAD,False
VCOYY,False
HQBD,False
MBNAA,False
PSB,True
ZAYO,False
WIFI,False
WAGE,False
CBB.PRB,False
162CVR021,False
BBK,False
MHE,False
478ESC031,False
09175M887,False
GHIVU,False
GCAP,False
5326esc96,False
611NSP014,False
BBIGV,False
PGNX,False
NEE.PRQ,False
CKH,False
RC.PRB,False
DRR,False
JWACU,False
OVLU,False
IBBJ,False
ACSF,False
XLNX,True
FOREU,False
ATRS,False
EBAYL,True
EGOV,False
CHRYY,False
CNBA,False
CTNI,False
DYNR,False
ELMTF,False
MMAC,False
ETNI,False
RTEC,False
ALO,False
KIKOF,False
KOVR,False
KVMD,False
LGNRF,False
BICB,False
CRGP,False
761CVR042,False
AMID,False
DWNX,False
GMBTU,False
PAAC,False
FFMH,False
FIGP,False
HIGR,False
HYFXF,False
JLRRF,False
NAUH,False
NETO,False
PEBC,False
PSWR,False
ARA,False
CMSSU,False
UCBA,False
J010799,False
IVTY,False
MOC,False
BOJA,False
VSM,False
CARB,False
AETI,False
KMG_DELISTED,False
TLP,False
CUMB,False
HEFV,False
HDP,False
464ESC0F0,False
KCAP,False
MTFB,False
GRSVU,False
PBSK_DELISTED,False
OXLCO,False
NXR,False
SKYS,False
WFC.PRP,False
TCO,False
H025983,False
COF.PRH,False
CNXM,False
DDMXU,False
MIE,False
SLSR,False
XOG,False
FFG,False
MYOK,False
BPK,False
715ESC018,False
DRNA,False
PNC.PRQ,False
EGC,False
CSRA.U,False
ZNTEU,False
CRZO,False
IOTS,False
HZAC.U,False
SPAQ.U,False
MARKP,False
PSA.PRD,False
DFBHU,False
XOXO,False
FLXI,False
123456782,False
AHCD,False
CPSN,False
MTEC,False
FLLCU,False
FRN,False
OSB,False
HOME,False
EMES,False
DJPY,False
LOXO,False
NSR,False
05581M503,False
AET_DELISTED,False
V004167,False
BEAT,False
855919106,False
044CNT012,False
NAVG,False
DSPG,False
STDY,False
TSRO,False
NTZO,False
BFT.U,False
SFLY,False
RTN,False
EQM,False
AXE,False
OEW,False
HCCH,False
HYACU,False
NVMM,False
004ESC018,False
SCANF,False
REIS,False
UCOM,False
FTAIV,False
NDES,False
DFGC,False
DSHIF,False
TTDKF,False
COGQF,False
MTMW,False
YUHNF,False
MONSF,False
BUNM,False
RCBC,False
KRIUF,False
INCPF,False
TSSZF,False
FRFBF,False
TFACF,False
AFFY,False
FWDI,False
JPIH,False
RDS.A,True
APTI,False
CUR,False
BADGA,False
CTVEF,False
JCDXF,False
CTOHF,False
ARAAF,False
CHCX,False
CBEEF,False
VTMC,False
ASRAF,False
PMXX,False
SCTQ,False
NENTF,False
IWKCF,False
YRZUF,False
USDF,False
NHPHF,False
NETS,False
NEWM,False
759CVR012,False
CSFL,False
FNSR,False
AZRH,False
MLCG,False
SWGRF,False
TYXXF,False
HUATF,False
ELGXQ,False
STLFF,False
LRLCF,False
IMIAF,False
ALN,False
CAOEF,False
ROYHF,False
BIEL,False
SIHBY,False
SUMGF,False
FDC,False
B042019,False
LHHMQ,False
LVGO,False
CBWTF,False
FNTEU,False
USAG,False
MBCI,False
MRCIF,False
FIEU,False
DXJF,False
IPHI,True
WCGC,False
HIFR,False
EPZM,False
MCX,False
IEMV_DELISTED,False
CIVI,False
T017605,False
BSEFF,False
NJMVF,False
ACOSF,False
SOFE,False
DEWM,False
APTTF,False
SFHI,False
HUBV,False
SFBI,False
BEGI,False
WUYI,False
ZACAF,False
LNDLF,False
H58CNT017,False
MAEOY,False
DAICF,False
SIARF,False
LIFS,False
PRXIQ,False
CIGLF,False
TALC,False
TMKUF,False
DANR,False
CSPKY,False
AOBKF,False
PTASF,False
BT,False
CUFHF,False
CBWBF,False
TYCOF,False
EBCOF,False
FRSAF,False
GKTXF,False
CPIAF,False
IOKIF,False
FBKIF,False
